data_status,synthetic,n_runs_assumed,simulation_seed,scenario,platform_scenario,treatment,run_id,metric,simulated_value,unit
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,3,peak_pss_mb,325.35,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,3,allocation_rate_mb_s,46.361,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,3,gc_p99_ms,44.698,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,3,fault_rate_s,90.881,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,3,input_p99_ms,74.28,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,3,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,4,peak_pss_mb,310.671,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,4,allocation_rate_mb_s,48.047,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,4,gc_p99_ms,46.52,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,4,fault_rate_s,95.922,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,4,input_p99_ms,85.636,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,4,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,5,peak_pss_mb,324.844,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,5,allocation_rate_mb_s,47.776,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,5,gc_p99_ms,43.287,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,5,fault_rate_s,94.814,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,5,input_p99_ms,81.002,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,5,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,6,peak_pss_mb,313.345,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,6,allocation_rate_mb_s,48.657,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,6,gc_p99_ms,41.392,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,6,fault_rate_s,94.508,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,6,input_p99_ms,70.39,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,6,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,7,peak_pss_mb,325.216,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,7,allocation_rate_mb_s,46.09,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,7,gc_p99_ms,38.192,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,7,fault_rate_s,101.589,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,7,input_p99_ms,80.706,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,7,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,8,peak_pss_mb,323.59,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,8,allocation_rate_mb_s,45.094,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,8,gc_p99_ms,40.422,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,8,fault_rate_s,101.865,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,8,input_p99_ms,80.279,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,8,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,9,peak_pss_mb,316.291,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,9,allocation_rate_mb_s,47.709,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,9,gc_p99_ms,38.784,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,9,fault_rate_s,100.203,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,9,input_p99_ms,82.281,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,9,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,10,peak_pss_mb,323.578,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,10,allocation_rate_mb_s,48.074,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,10,gc_p99_ms,43.683,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,10,fault_rate_s,101.027,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,10,input_p99_ms,75.197,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,10,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,11,peak_pss_mb,335.563,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,11,allocation_rate_mb_s,48.773,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,11,gc_p99_ms,40.952,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,11,fault_rate_s,104.054,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,11,input_p99_ms,84.832,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,11,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,12,peak_pss_mb,317.593,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,12,allocation_rate_mb_s,49.006,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,12,gc_p99_ms,37.77,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,12,fault_rate_s,89.491,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,12,input_p99_ms,72.501,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,12,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,13,peak_pss_mb,317.911,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,13,allocation_rate_mb_s,48.813,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,13,gc_p99_ms,46.573,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,13,fault_rate_s,110.765,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,13,input_p99_ms,74.249,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,13,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,14,peak_pss_mb,309.367,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,14,allocation_rate_mb_s,45.503,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,14,gc_p99_ms,41.896,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,14,fault_rate_s,99.551,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,14,input_p99_ms,82.179,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,14,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,15,peak_pss_mb,323.732,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,15,allocation_rate_mb_s,49.103,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,15,gc_p99_ms,41.416,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,15,fault_rate_s,97.764,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,15,input_p99_ms,77.8,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,15,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,16,peak_pss_mb,324.799,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,16,allocation_rate_mb_s,46.962,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,16,gc_p99_ms,38.699,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,16,fault_rate_s,96.782,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,16,input_p99_ms,77.872,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,16,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,17,peak_pss_mb,320.279,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,17,allocation_rate_mb_s,49.973,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,17,gc_p99_ms,37.104,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,17,fault_rate_s,98.484,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,17,input_p99_ms,75.482,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,17,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,18,peak_pss_mb,301.746,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,18,allocation_rate_mb_s,53.893,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,18,gc_p99_ms,43.746,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,18,fault_rate_s,101.182,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,18,input_p99_ms,80.595,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,18,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,19,peak_pss_mb,309.639,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,19,allocation_rate_mb_s,41.696,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,19,gc_p99_ms,40.982,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,19,fault_rate_s,103.545,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,19,input_p99_ms,85.288,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,19,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,20,peak_pss_mb,323.192,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,20,allocation_rate_mb_s,47.899,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,20,gc_p99_ms,40.112,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,20,fault_rate_s,103.307,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,20,input_p99_ms,75.926,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,20,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,21,peak_pss_mb,325.604,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,21,allocation_rate_mb_s,44.816,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,21,gc_p99_ms,39.054,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,21,fault_rate_s,112.105,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,21,input_p99_ms,86.857,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,21,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,22,peak_pss_mb,321.965,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,22,allocation_rate_mb_s,48.513,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,22,gc_p99_ms,37.988,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,22,fault_rate_s,88.351,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,22,input_p99_ms,79.618,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,22,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,23,peak_pss_mb,306.87,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,23,allocation_rate_mb_s,47.848,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,23,gc_p99_ms,41.085,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,23,fault_rate_s,93.434,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,23,input_p99_ms,78.807,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,23,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,24,peak_pss_mb,329.501,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,24,allocation_rate_mb_s,49.493,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,24,gc_p99_ms,37.634,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,24,fault_rate_s,86.222,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,24,input_p99_ms,82.598,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,24,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,25,peak_pss_mb,314.92,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,25,allocation_rate_mb_s,45.124,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,25,gc_p99_ms,36.766,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,25,fault_rate_s,90.996,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,25,input_p99_ms,79.847,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,25,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,26,peak_pss_mb,312.968,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,26,allocation_rate_mb_s,47.706,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,26,gc_p99_ms,42.059,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,26,fault_rate_s,103.306,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,26,input_p99_ms,77.444,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,26,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,27,peak_pss_mb,321.202,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,27,allocation_rate_mb_s,46.199,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,27,gc_p99_ms,45.496,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,27,fault_rate_s,101.114,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,27,input_p99_ms,78.853,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,27,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,28,peak_pss_mb,326.911,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,28,allocation_rate_mb_s,46.744,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,28,gc_p99_ms,41.215,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,28,fault_rate_s,97.509,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,28,input_p99_ms,83.149,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,28,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,29,peak_pss_mb,309.08,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,29,allocation_rate_mb_s,47.787,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,29,gc_p99_ms,38.595,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,29,fault_rate_s,100.456,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,29,input_p99_ms,84.597,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,29,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,30,peak_pss_mb,317.288,MiB
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,30,allocation_rate_mb_s,48.309,MiB/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,30,gc_p99_ms,37.544,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,30,fault_rate_s,112.481,faults/s
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,30,input_p99_ms,76.448,ms
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,30,controller_cpu_pct,0.0,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,1,peak_pss_mb,237.017,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,1,allocation_rate_mb_s,40.463,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,1,gc_p99_ms,53.732,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,1,fault_rate_s,79.714,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,1,input_p99_ms,97.228,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,1,controller_cpu_pct,0.5148,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,2,peak_pss_mb,246.524,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,2,allocation_rate_mb_s,42.255,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,2,gc_p99_ms,49.048,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,2,fault_rate_s,79.408,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,2,input_p99_ms,104.784,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,2,controller_cpu_pct,0.5098,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,3,peak_pss_mb,235.655,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,3,allocation_rate_mb_s,39.25,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,3,gc_p99_ms,51.503,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,3,fault_rate_s,76.764,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,3,input_p99_ms,105.112,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,3,controller_cpu_pct,0.4801,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,4,peak_pss_mb,239.507,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,4,allocation_rate_mb_s,39.33,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,4,gc_p99_ms,51.41,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,4,fault_rate_s,91.16,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,4,input_p99_ms,95.002,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,4,controller_cpu_pct,0.5867,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,5,peak_pss_mb,240.273,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,5,allocation_rate_mb_s,41.308,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,5,gc_p99_ms,46.579,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,5,fault_rate_s,82.804,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,5,input_p99_ms,94.016,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,5,controller_cpu_pct,0.5321,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,6,peak_pss_mb,237.836,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,6,allocation_rate_mb_s,41.219,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,6,gc_p99_ms,51.018,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,6,fault_rate_s,74.456,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,6,input_p99_ms,103.481,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,6,controller_cpu_pct,0.4583,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,7,peak_pss_mb,253.742,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,7,allocation_rate_mb_s,38.225,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,7,gc_p99_ms,47.482,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,7,fault_rate_s,82.366,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,7,input_p99_ms,104.486,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,7,controller_cpu_pct,0.4622,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,8,peak_pss_mb,239.631,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,8,allocation_rate_mb_s,36.743,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,8,gc_p99_ms,47.438,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,8,fault_rate_s,82.771,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,8,input_p99_ms,104.548,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,8,controller_cpu_pct,0.4414,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,9,peak_pss_mb,242.485,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,9,allocation_rate_mb_s,40.097,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,9,gc_p99_ms,48.857,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,9,fault_rate_s,81.871,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,9,input_p99_ms,91.032,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,9,controller_cpu_pct,0.4828,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,10,peak_pss_mb,245.354,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,10,allocation_rate_mb_s,39.547,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,10,gc_p99_ms,46.03,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,10,fault_rate_s,68.576,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,10,input_p99_ms,97.11,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,10,controller_cpu_pct,0.533,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,11,peak_pss_mb,225.594,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,11,allocation_rate_mb_s,41.745,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,11,gc_p99_ms,52.589,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,11,fault_rate_s,70.983,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,11,input_p99_ms,93.976,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,11,controller_cpu_pct,0.5835,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,12,peak_pss_mb,231.181,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,12,allocation_rate_mb_s,39.497,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,12,gc_p99_ms,50.28,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,12,fault_rate_s,79.947,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,12,input_p99_ms,103.028,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,12,controller_cpu_pct,0.516,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,13,peak_pss_mb,243.776,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,13,allocation_rate_mb_s,40.788,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,13,gc_p99_ms,48.104,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,13,fault_rate_s,82.309,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,13,input_p99_ms,103.33,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,13,controller_cpu_pct,0.5091,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,14,peak_pss_mb,246.169,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,14,allocation_rate_mb_s,39.588,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,14,gc_p99_ms,45.412,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,14,fault_rate_s,71.46,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,14,input_p99_ms,104.894,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,14,controller_cpu_pct,0.5101,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,15,peak_pss_mb,239.48,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,15,allocation_rate_mb_s,40.925,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,15,gc_p99_ms,53.555,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,15,fault_rate_s,75.743,faults/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,15,input_p99_ms,100.186,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,15,controller_cpu_pct,0.4564,percent
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,16,peak_pss_mb,246.578,MiB
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,16,allocation_rate_mb_s,42.58,MiB/s
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,16,gc_p99_ms,49.698,ms
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,16,fault_rate_s,77.598,faults/s
